"HYBRID_ZONE","CLASS","XS","YS","INTERVAL_TYPE","MIN_YS","MAX_YS","ALPHA","BETA"
"aegyptiaca_senegalensis","II","0.06",0.046464,"LL","0.0067584","0.091584",-1,-1
"aegyptiaca_senegalensis","II","0.07",0.051772,"95","-0.32394663468074","0.42758599331926",-1,-1
"aegyptiaca_senegalensis","II","0.07",0.051772,"LL","0.00698319999999999","0.103852",-1,-1
"aegyptiaca_senegalensis","II","0.08",0.056448,"95","-0.362736880743996","0.475737871256004",-1,-1
"aegyptiaca_senegalensis","II","0.08",0.056448,"LL","0.0069888","0.115328",-1,-1
"aegyptiaca_senegalensis","II","0.09",0.060516,"95","-0.399719895185074","0.520865588814926",-1,-1
"aegyptiaca_senegalensis","II","0.09",0.060516,"LL","0.00678959999999999","0.126036",-1,-1
"aegyptiaca_senegalensis","II","0.1",0.064,"95","-0.434917254513702","0.563038745486298",-1,-1
"aegyptiaca_senegalensis","II","0.1",0.064,"LL","0.00639999999999999","0.136",-1,-1
"aegyptiaca_senegalensis","II","0.11",0.066924,"95","-0.468350535239605","0.602326940760395",-1,-1
"aegyptiaca_senegalensis","II","0.11",0.066924,"LL","0.00583439999999999","0.145244",-1,-1
"aegyptiaca_senegalensis","II","0.12",0.069312,"95","-0.500041313872509","0.638799774127491",-1,-1
"aegyptiaca_senegalensis","II","0.12",0.069312,"LL","0.00510719999999999","0.153792",-1,-1
"aegyptiaca_senegalensis","II","0.13",0.071188,"95","-0.53001116692214","0.67252684507786",-1,-1
"aegyptiaca_senegalensis","II","0.13",0.071188,"LL","0.00423279999999998","0.161668",-1,-1
"aegyptiaca_senegalensis","II","0.14",0.072576,"95","-0.558281670898224","0.703577753101776",-1,-1
"aegyptiaca_senegalensis","II","0.14",0.072576,"LL","0.0032256","0.168896",-1,-1
"aegyptiaca_senegalensis","II","0.15",0.0735,"95","-0.584874402310487","0.732022097689513",-1,-1
"aegyptiaca_senegalensis","II","0.15",0.0735,"LL","0.00209999999999996","0.1755",-1,-1
"aegyptiaca_senegalensis","II","0.16",0.073984,"95","-0.609810937668655","0.757929478331345",-1,-1
"aegyptiaca_senegalensis","II","0.16",0.073984,"LL","0.000870399999999993","0.181504",-1,-1
"aegyptiaca_senegalensis","II","0.17",0.074052,"95","-0.633112853482455","0.781369494517545",-1,-1
"aegyptiaca_senegalensis","II","0.17",0.074052,"LL","-0.000448800000000027","0.186932",-1,-1
"aegyptiaca_senegalensis","II","0.18",0.073728,"95","-0.654801726261612","0.802411745738388",-1,-1
"aegyptiaca_senegalensis","II","0.18",0.073728,"LL","-0.00184319999999999","0.191808",-1,-1
"aegyptiaca_senegalensis","II","0.19",0.073036,"95","-0.674899132515852","0.821125831484148",-1,-1
"aegyptiaca_senegalensis","II","0.19",0.073036,"LL","-0.00329839999999998","0.196156",-1,-1
"aegyptiaca_senegalensis","II","0.2",0.072,"95","-0.693426648754902","0.837581351245098",-1,-1
"aegyptiaca_senegalensis","II","0.2",0.072,"LL","-0.0048","0.2",-1,-1
"aegyptiaca_senegalensis","II","0.21",0.070644,"95","-0.710405851488487","0.851847904511513",-1,-1
"aegyptiaca_senegalensis","II","0.21",0.070644,"LL","-0.00633359999999997","0.203364",-1,-1
"aegyptiaca_senegalensis","II","0.22",0.068992,"95","-0.725858317226334","0.863995090773667",-1,-1
"aegyptiaca_senegalensis","II","0.22",0.068992,"LL","-0.00788479999999997","0.206272",-1,-1
"aegyptiaca_senegalensis","II","0.23",0.067068,"95","-0.739805622478168","0.874092509521832",-1,-1
"aegyptiaca_senegalensis","II","0.23",0.067068,"LL","-0.00943919999999998","0.208748",-1,-1
"aegyptiaca_senegalensis","II","0.24",0.064896,"95","-0.752269343753715","0.882209760246285",-1,-1
"aegyptiaca_senegalensis","II","0.24",0.064896,"LL","-0.0109824","0.210816",-1,-1
"aegyptiaca_senegalensis","II","0.25",0.0625,"95","-0.763271057562703","0.888416442437297",-1,-1
"aegyptiaca_senegalensis","II","0.25",0.0625,"LL","-0.0125","0.2125",-1,-1
"aegyptiaca_senegalensis","II","0.26",0.059904,"95","-0.772832340414856","0.892782155585145",-1,-1
"aegyptiaca_senegalensis","II","0.26",0.059904,"LL","-0.0139776","0.213824",-1,-1
"aegyptiaca_senegalensis","II","0.27",0.057132,"95","-0.7809747688199","0.8953764991801",-1,-1
"aegyptiaca_senegalensis","II","0.27",0.057132,"LL","-0.0154008","0.214812",-1,-1
"aegyptiaca_senegalensis","II","0.28",0.054208,"95","-0.787719919287563","0.896269072712437",-1,-1
"aegyptiaca_senegalensis","II","0.28",0.054208,"LL","-0.0167552","0.215488",-1,-1
"aegyptiaca_senegalensis","II","0.29",0.051156,"95","-0.793089368327569","0.895529475672431",-1,-1
"aegyptiaca_senegalensis","II","0.29",0.051156,"LL","-0.0180264","0.215876",-1,-1
"aegyptiaca_senegalensis","II","0.3",0.048,"95","-0.797104692449645","0.893227307550355",-1,-1
"aegyptiaca_senegalensis","II","0.3",0.048,"LL","-0.0192","0.216",-1,-1
"aegyptiaca_senegalensis","II","0.31",0.044764,"95","-0.799787468163517","0.889432167836483",-1,-1
"aegyptiaca_senegalensis","II","0.31",0.044764,"LL","-0.0202616","0.215884",-1,-1
"aegyptiaca_senegalensis","II","0.32",0.041472,"95","-0.801159271978911","0.884213656021089",-1,-1
"aegyptiaca_senegalensis","II","0.32",0.041472,"LL","-0.0211968","0.215552",-1,-1
"aegyptiaca_senegalensis","II","0.33",0.038148,"95","-0.801241680405553","0.877641371594447",-1,-1
"aegyptiaca_senegalensis","II","0.33",0.038148,"LL","-0.0219912","0.215028",-1,-1
"aegyptiaca_senegalensis","II","0.34",0.034816,"95","-0.800056269953169","0.869784914046831",-1,-1
"aegyptiaca_senegalensis","II","0.34",0.034816,"LL","-0.0226304","0.214336",-1,-1
"aegyptiaca_senegalensis","II","0.35",0.0315,"95","-0.797624617131485","0.860713882868515",-1,-1
